기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수,업종_매핑
20201,11200580,응봉동,CS100010,커피-음료,9,12,17,2,8,1,3,커피전문점
20201,11200580,응봉동,CS300001,슈퍼마켓,14,15,7,1,0,0,1,식료품
20201,11200580,응봉동,CS300002,편의점,0,2,0,0,0,0,2,식료품
20201,11200580,응봉동,CS300006,미곡판매,1,1,0,0,0,0,0,식료품
20201,11200580,응봉동,CS300007,육류판매,3,3,0,0,0,0,0,축산물
20201,11200580,응봉동,CS300008,수산물판매,2,2,0,0,0,0,0,수산물
20201,11200580,응봉동,CS300009,청과상,4,4,25,1,0,0,0,청과물
20201,11200580,응봉동,CS300010,반찬가게,7,7,0,0,0,0,0,반찬
20201,11200590,금호1가동,CS100001,한식음식점,20,22,5,1,5,1,2,한식-단품요리일반
20201,11200590,금호1가동,CS100002,중식음식점,2,4,0,0,0,0,2,중식당
20201,11200590,금호1가동,CS100003,일식음식점,3,3,0,0,0,0,0,일식당
20201,11200590,금호1가동,CS100004,양식음식점,3,3,0,0,0,0,0,양식
20201,11200590,금호1가동,CS100005,제과점,1,2,0,0,50,1,1,베이커리
20201,11200590,금호1가동,CS100006,패스트푸드점,5,10,0,0,0,0,5,햄버거
20201,11200590,금호1가동,CS100007,치킨전문점,1,4,0,0,0,0,3,치킨
20201,11200590,금호1가동,CS100008,분식전문점,4,6,0,0,0,0,2,분식
20201,11200590,금호1가동,CS100009,호프-간이주점,8,9,0,0,0,0,1,호프/맥주
20201,11200590,금호1가동,CS100010,커피-음료,15,17,6,1,6,1,2,커피전문점
20201,11200590,금호1가동,CS300001,슈퍼마켓,9,13,0,0,0,0,4,식료품
20201,11200590,금호1가동,CS300002,편의점,0,5,20,1,0,0,5,식료품
20201,11200590,금호1가동,CS300005,주류도매,2,2,0,0,0,0,0,주류
20201,11200590,금호1가동,CS300006,미곡판매,4,4,0,0,0,0,0,식료품
20201,11200590,금호1가동,CS300007,육류판매,4,4,0,0,0,0,0,축산물
20201,11200590,금호1가동,CS300008,수산물판매,2,2,0,0,0,0,0,수산물
20201,11200590,금호1가동,CS300009,청과상,8,8,0,0,0,0,0,청과물
20201,11200590,금호1가동,CS300010,반찬가게,2,2,0,0,0,0,0,반찬
20201,11200615,금호2·3가동,CS100001,한식음식점,88,94,1,1,5,5,6,한식-단품요리일반
20201,11200615,금호2·3가동,CS100002,중식음식점,5,6,0,0,0,0,1,중식당
20201,11200615,금호2·3가동,CS100003,일식음식점,5,5,0,0,0,0,0,일식당
20201,11200615,금호2·3가동,CS100004,양식음식점,5,6,17,1,0,0,1,양식
20201,11200615,금호2·3가동,CS100005,제과점,7,11,9,1,0,0,4,베이커리
20201,11200615,금호2·3가동,CS100006,패스트푸드점,2,8,25,2,25,2,6,햄버거
20201,11200615,금호2·3가동,CS100007,치킨전문점,7,19,0,0,5,1,12,치킨
20201,11200615,금호2·3가동,CS100008,분식전문점,14,17,6,1,0,0,3,분식
20201,11200615,금호2·3가동,CS100009,호프-간이주점,23,24,0,0,0,0,1,호프/맥주
20201,11200615,금호2·3가동,CS100010,커피-음료,21,26,12,3,15,4,5,커피전문점
20201,11200615,금호2·3가동,CS300001,슈퍼마켓,17,20,0,0,5,1,3,식료품
20201,11200615,금호2·3가동,CS300002,편의점,3,12,17,2,0,0,9,식료품
20201,11200615,금호2·3가동,CS300005,주류도매,2,2,0,0,0,0,0,주류
20201,11200615,금호2·3가동,CS300006,미곡판매,5,5,0,0,0,0,0,식료품
20201,11200615,금호2·3가동,CS300007,육류판매,13,13,0,0,0,0,0,축산물
20201,11200615,금호2·3가동,CS300008,수산물판매,7,9,22,2,0,0,2,수산물
20201,11200615,금호2·3가동,CS300009,청과상,4,4,0,0,25,1,0,청과물
20201,11200615,금호2·3가동,CS300010,반찬가게,15,15,0,0,0,0,0,반찬
20201,11200620,금호4가동,CS100001,한식음식점,53,57,5,3,2,1,4,한식-단품요리일반
20201,11200620,금호4가동,CS100002,중식음식점,3,3,0,0,0,0,0,중식당
20201,11200620,금호4가동,CS100003,일식음식점,3,3,0,0,0,0,0,일식당
20201,11200620,금호4가동,CS100004,양식음식점,6,6,0,0,0,0,0,양식
20201,11200620,금호4가동,CS100005,제과점,4,7,0,0,0,0,3,베이커리
20201,11200620,금호4가동,CS100006,패스트푸드점,1,5,20,1,0,0,4,햄버거
20201,11200620,금호4가동,CS100007,치킨전문점,1,9,0,0,11,1,8,치킨
20201,11200620,금호4가동,CS100008,분식전문점,8,12,0,0,0,0,4,분식
20201,11200620,금호4가동,CS100009,호프-간이주점,21,21,5,1,10,2,0,호프/맥주
20201,11200620,금호4가동,CS100010,커피-음료,10,15,0,0,0,0,5,커피전문점
20201,11200620,금호4가동,CS300001,슈퍼마켓,6,9,11,1,22,2,3,식료품
20201,11200620,금호4가동,CS300002,편의점,1,6,0,0,0,0,5,식료품
20201,11200620,금호4가동,CS300006,미곡판매,3,3,0,0,0,0,0,식료품
20201,11200620,금호4가동,CS300007,육류판매,3,3,0,0,0,0,0,축산물
20201,11200620,금호4가동,CS300008,수산물판매,1,1,0,0,0,0,0,수산물
20201,11200620,금호4가동,CS300009,청과상,4,4,25,1,0,0,0,청과물
20201,11200620,금호4가동,CS300010,반찬가게,1,1,0,0,0,0,0,반찬
20201,11200645,옥수동,CS100001,한식음식점,37,44,0,0,2,1,7,한식-단품요리일반
20201,11200645,옥수동,CS100002,중식음식점,5,6,0,0,0,0,1,중식당
20201,11200645,옥수동,CS100003,일식음식점,8,8,0,0,0,0,0,일식당
20201,11200645,옥수동,CS100004,양식음식점,7,7,29,2,0,0,0,양식
20201,11200645,옥수동,CS100005,제과점,9,13,8,1,0,0,4,베이커리
20201,11200645,옥수동,CS100006,패스트푸드점,7,12,0,0,8,1,5,햄버거
20201,11200645,옥수동,CS100007,치킨전문점,4,10,0,0,0,0,6,치킨
20201,11200645,옥수동,CS100008,분식전문점,4,9,0,0,0,0,5,분식
20201,11200645,옥수동,CS100009,호프-간이주점,8,9,11,1,11,1,1,호프/맥주
20201,11200645,옥수동,CS100010,커피-음료,19,24,13,3,17,4,5,커피전문점
20201,11200645,옥수동,CS300001,슈퍼마켓,13,20,0,0,0,0,7,식료품
20201,11200645,옥수동,CS300002,편의점,2,7,0,0,0,0,5,식료품
20201,11200645,옥수동,CS300005,주류도매,3,3,0,0,0,0,0,주류
20201,11200645,옥수동,CS300006,미곡판매,2,2,0,0,0,0,0,식료품
20201,11200645,옥수동,CS300007,육류판매,11,12,17,2,0,0,1,축산물
20201,11200645,옥수동,CS300008,수산물판매,3,3,0,0,0,0,0,수산물
20201,11200645,옥수동,CS300009,청과상,4,4,0,0,0,0,0,청과물
20201,11200645,옥수동,CS300010,반찬가게,11,11,9,1,0,0,0,반찬
20201,11200650,성수1가1동,CS100001,한식음식점,66,69,7,5,3,2,3,한식-단품요리일반
20201,11200650,성수1가1동,CS100002,중식음식점,6,8,13,1,13,1,2,중식당
20201,11200650,성수1가1동,CS100003,일식음식점,8,9,11,1,0,0,1,일식당
20201,11200650,성수1가1동,CS100004,양식음식점,22,25,12,3,4,1,3,양식
20201,11200650,성수1가1동,CS100005,제과점,8,9,0,0,0,0,1,베이커리
20201,11200650,성수1가1동,CS100006,패스트푸드점,4,7,0,0,0,0,3,햄버거
20201,11200650,성수1가1동,CS100007,치킨전문점,2,8,13,1,13,1,6,치킨
20201,11200650,성수1가1동,CS100008,분식전문점,10,12,8,1,8,1,2,분식
20201,11200650,성수1가1동,CS100009,호프-간이주점,13,14,7,1,14,2,1,호프/맥주
20201,11200650,성수1가1동,CS100010,커피-음료,38,47,11,5,2,1,9,커피전문점
20201,11200650,성수1가1동,CS300001,슈퍼마켓,11,19,5,1,0,0,8,식료품
20201,11200650,성수1가1동,CS300002,편의점,3,13,0,0,8,1,10,식료품
20201,11200650,성수1가1동,CS300005,주류도매,5,5,0,0,0,0,0,주류
20201,11200650,성수1가1동,CS300006,미곡판매,3,3,33,1,0,0,0,식료품
20201,11200650,성수1가1동,CS300007,육류판매,7,7,0,0,0,0,0,축산물
20201,11200650,성수1가1동,CS300008,수산물판매,1,1,0,0,0,0,0,수산물
20201,11200650,성수1가1동,CS300009,청과상,4,4,0,0,0,0,0,청과물
20201,11200650,성수1가1동,CS300010,반찬가게,9,9,11,1,0,0,0,반찬
20201,11200660,성수1가2동,CS100001,한식음식점,158,177,4,7,4,7,19,한식-단품요리일반
20201,11200660,성수1가2동,CS100002,중식음식점,10,11,0,0,0,0,1,중식당
20201,11200660,성수1가2동,CS100003,일식음식점,26,29,10,3,3,1,3,일식당
20201,11200660,성수1가2동,CS100004,양식음식점,46,48,17,8,0,0,2,양식
20201,11200660,성수1가2동,CS100005,제과점,16,18,6,1,0,0,2,베이커리
20201,11200660,성수1가2동,CS100006,패스트푸드점,9,16,6,1,0,0,7,햄버거
20201,11200660,성수1가2동,CS100007,치킨전문점,2,12,0,0,0,0,10,치킨
20201,11200660,성수1가2동,CS100008,분식전문점,20,26,8,2,0,0,6,분식
20201,11200660,성수1가2동,CS100009,호프-간이주점,19,28,4,1,4,1,9,호프/맥주
20201,11200660,성수1가2동,CS100010,커피-음료,119,135,8,11,0,0,16,커피전문점
20201,11200660,성수1가2동,CS300001,슈퍼마켓,11,18,0,0,6,1,7,식료품
20201,11200660,성수1가2동,CS300002,편의점,6,25,4,1,4,1,19,식료품
20201,11200660,성수1가2동,CS300005,주류도매,1,1,0,0,0,0,0,주류
20201,11200660,성수1가2동,CS300006,미곡판매,3,3,0,0,0,0,0,식료품
20201,11200660,성수1가2동,CS300007,육류판매,15,15,0,0,7,1,0,축산물
20201,11200660,성수1가2동,CS300008,수산물판매,3,3,0,0,0,0,0,수산물
20201,11200660,성수1가2동,CS300009,청과상,6,6,0,0,0,0,0,청과물
20201,11200660,성수1가2동,CS300010,반찬가게,26,27,7,2,0,0,1,반찬
20201,11200670,성수2가1동,CS100001,한식음식점,163,173,7,12,5,8,10,한식-단품요리일반
20201,11200670,성수2가1동,CS100002,중식음식점,9,11,9,1,9,1,2,중식당
20201,11200670,성수2가1동,CS100003,일식음식점,6,7,29,2,29,2,1,일식당
20201,11200670,성수2가1동,CS100004,양식음식점,20,24,25,6,4,1,4,양식
20201,11200670,성수2가1동,CS100005,제과점,8,11,9,1,0,0,3,베이커리
20201,11200670,성수2가1동,CS100006,패스트푸드점,5,10,10,1,10,1,5,햄버거
20201,11200670,성수2가1동,CS100007,치킨전문점,5,11,0,0,0,0,6,치킨
20201,11200670,성수2가1동,CS100008,분식전문점,29,38,0,0,0,0,9,분식
20201,11200670,성수2가1동,CS100009,호프-간이주점,46,50,0,0,2,1,4,호프/맥주
20201,11200670,성수2가1동,CS100010,커피-음료,55,66,8,5,6,4,11,커피전문점
20201,11200670,성수2가1동,CS300001,슈퍼마켓,25,28,0,0,7,2,3,식료품
20201,11200670,성수2가1동,CS300002,편의점,3,21,5,1,10,2,18,식료품
20201,11200670,성수2가1동,CS300005,주류도매,4,4,0,0,0,0,0,주류
20201,11200670,성수2가1동,CS300006,미곡판매,9,9,11,1,0,0,0,식료품
20201,11200670,성수2가1동,CS300007,육류판매,11,11,0,0,0,0,0,축산물
20201,11200670,성수2가1동,CS300008,수산물판매,13,13,0,0,8,1,0,수산물
20201,11200670,성수2가1동,CS300009,청과상,16,16,0,0,0,0,0,청과물
20201,11200670,성수2가1동,CS300010,반찬가게,26,26,0,0,0,0,0,반찬
20201,11200690,성수2가3동,CS100001,한식음식점,240,271,6,17,4,10,31,한식-단품요리일반
20201,11200690,성수2가3동,CS100002,중식음식점,20,23,4,1,0,0,3,중식당
20201,11200690,성수2가3동,CS100003,일식음식점,31,34,3,1,3,1,3,일식당
20201,11200690,성수2가3동,CS100004,양식음식점,33,35,17,6,6,2,2,양식
20201,11200690,성수2가3동,CS100005,제과점,12,19,11,2,11,2,7,베이커리
20201,11200690,성수2가3동,CS100006,패스트푸드점,12,20,5,1,0,0,8,햄버거
20201,11200690,성수2가3동,CS100007,치킨전문점,4,14,0,0,0,0,10,치킨
20201,11200690,성수2가3동,CS100008,분식전문점,25,30,10,3,7,2,5,분식
20201,11200690,성수2가3동,CS100009,호프-간이주점,40,49,2,1,6,3,9,호프/맥주
20201,11200690,성수2가3동,CS100010,커피-음료,96,122,7,8,3,3,26,커피전문점
20201,11200690,성수2가3동,CS300001,슈퍼마켓,28,41,10,4,0,0,13,식료품
20201,11200690,성수2가3동,CS300002,편의점,7,52,2,1,0,0,45,식료품
20201,11200690,성수2가3동,CS300005,주류도매,7,7,0,0,0,0,0,주류
20201,11200690,성수2가3동,CS300006,미곡판매,4,4,0,0,50,2,0,식료품
20201,11200690,성수2가3동,CS300007,육류판매,19,19,16,3,0,0,0,축산물
20201,11200690,성수2가3동,CS300008,수산물판매,5,5,0,0,0,0,0,수산물
20201,11200690,성수2가3동,CS300009,청과상,14,14,14,2,7,1,0,청과물
20201,11200690,성수2가3동,CS300010,반찬가게,52,53,2,1,6,3,1,반찬
20201,11200790,용답동,CS100001,한식음식점,116,130,2,2,2,2,14,한식-단품요리일반
20201,11200790,용답동,CS100002,중식음식점,7,7,0,0,14,1,0,중식당
20201,11200790,용답동,CS100003,일식음식점,8,8,0,0,0,0,0,일식당
20201,11200790,용답동,CS100004,양식음식점,6,7,0,0,14,1,1,양식
20201,11200790,용답동,CS100005,제과점,1,3,0,0,33,1,2,베이커리
20201,11200790,용답동,CS100006,패스트푸드점,1,4,0,0,25,1,3,햄버거
20201,11200790,용답동,CS100007,치킨전문점,1,10,20,2,10,1,9,치킨
20201,11200790,용답동,CS100008,분식전문점,12,15,0,0,0,0,3,분식
20201,11200790,용답동,CS100009,호프-간이주점,21,29,3,1,7,2,8,호프/맥주
20201,11200790,용답동,CS100010,커피-음료,24,33,3,1,3,1,9,커피전문점
20201,11200790,용답동,CS300001,슈퍼마켓,32,33,0,0,6,2,1,식료품
20201,11200790,용답동,CS300002,편의점,3,15,0,0,7,1,12,식료품
20201,11200790,용답동,CS300005,주류도매,1,1,0,0,0,0,0,주류
20201,11200790,용답동,CS300006,미곡판매,3,3,0,0,33,1,0,식료품
20201,11200790,용답동,CS300007,육류판매,27,27,4,1,4,1,0,축산물
20201,11200790,용답동,CS300008,수산물판매,4,4,0,0,0,0,0,수산물
20201,11200790,용답동,CS300009,청과상,14,14,7,1,0,0,0,청과물
20201,11200790,용답동,CS300010,반찬가게,7,7,0,0,0,0,0,반찬
20202,11200535,왕십리도선동,CS100001,한식음식점,183,213,5,10,2,5,30,한식-단품요리일반
20202,11200535,왕십리도선동,CS100002,중식음식점,10,10,10,1,20,2,0,중식당
20202,11200535,왕십리도선동,CS100003,일식음식점,16,19,0,0,0,0,3,일식당
20202,11200535,왕십리도선동,CS100004,양식음식점,12,14,0,0,0,0,2,양식
20202,11200535,왕십리도선동,CS100005,제과점,13,21,5,1,0,0,8,베이커리
20202,11200535,왕십리도선동,CS100006,패스트푸드점,9,18,11,2,0,0,9,햄버거
20202,11200535,왕십리도선동,CS100007,치킨전문점,5,22,14,3,18,4,17,치킨
20202,11200535,왕십리도선동,CS100008,분식전문점,33,48,4,2,4,2,15,분식
20202,11200535,왕십리도선동,CS100009,호프-간이주점,53,56,2,1,2,1,3,호프/맥주
20202,11200535,왕십리도선동,CS100010,커피-음료,43,56,9,5,9,5,13,커피전문점
20202,11200535,왕십리도선동,CS300001,슈퍼마켓,28,38,5,2,3,1,10,식료품
20202,11200535,왕십리도선동,CS300002,편의점,7,25,0,0,4,1,18,식료품
20202,11200535,왕십리도선동,CS300005,주류도매,1,1,0,0,0,0,0,주류
20202,11200535,왕십리도선동,CS300006,미곡판매,7,7,0,0,0,0,0,식료품
20202,11200535,왕십리도선동,CS300007,육류판매,54,54,7,4,2,1,0,축산물
20202,11200535,왕십리도선동,CS300008,수산물판매,8,8,25,2,0,0,0,수산물
20202,11200535,왕십리도선동,CS300009,청과상,13,13,8,1,0,0,0,청과물
20202,11200535,왕십리도선동,CS300010,반찬가게,21,24,0,0,0,0,3,반찬
20202,11200540,마장동,CS100001,한식음식점,125,129,2,2,0,0,4,한식-단품요리일반
20202,11200540,마장동,CS100002,중식음식점,5,5,0,0,0,0,0,중식당
20202,11200540,마장동,CS100003,일식음식점,3,3,0,0,0,0,0,일식당
20202,11200540,마장동,CS100004,양식음식점,0,1,0,0,0,0,1,양식
20202,11200540,마장동,CS100005,제과점,0,4,0,0,0,0,4,베이커리
20202,11200540,마장동,CS100006,패스트푸드점,4,6,0,0,0,0,2,햄버거
20202,11200540,마장동,CS100007,치킨전문점,2,9,11,1,0,0,7,치킨
20202,11200540,마장동,CS100008,분식전문점,8,11,0,0,9,1,3,분식
20202,11200540,마장동,CS100009,호프-간이주점,19,23,0,0,0,0,4,호프/맥주
20202,11200540,마장동,CS100010,커피-음료,16,20,0,0,0,0,4,커피전문점
20202,11200540,마장동,CS300001,슈퍼마켓,30,34,3,1,3,1,4,식료품
20202,11200540,마장동,CS300002,편의점,1,15,0,0,0,0,14,식료품
20202,11200540,마장동,CS300005,주류도매,2,2,0,0,0,0,0,주류
20202,11200540,마장동,CS300006,미곡판매,3,3,0,0,0,0,0,식료품
20202,11200540,마장동,CS300007,육류판매,1602,1602,2,29,1,10,0,축산물
20202,11200540,마장동,CS300008,수산물판매,2,2,0,0,0,0,0,수산물
20202,11200540,마장동,CS300009,청과상,13,13,8,1,15,2,0,청과물
20202,11200540,마장동,CS300010,반찬가게,12,12,0,0,0,0,0,반찬
20202,11200550,사근동,CS100001,한식음식점,122,150,3,4,1,2,28,한식-단품요리일반
20202,11200550,사근동,CS100002,중식음식점,15,22,0,0,5,1,7,중식당
20202,11200550,사근동,CS100003,일식음식점,18,22,0,0,5,1,4,일식당
20202,11200550,사근동,CS100004,양식음식점,25,30,0,0,7,2,5,양식
20202,11200550,사근동,CS100005,제과점,1,9,11,1,0,0,8,베이커리
20202,11200550,사근동,CS100006,패스트푸드점,10,26,0,0,0,0,16,햄버거
20202,11200550,사근동,CS100007,치킨전문점,9,23,0,0,0,0,14,치킨
20202,11200550,사근동,CS100008,분식전문점,20,33,0,0,12,4,13,분식
20202,11200550,사근동,CS100009,호프-간이주점,64,78,6,5,4,3,14,호프/맥주
20202,11200550,사근동,CS100010,커피-음료,55,85,4,3,4,3,30,커피전문점
20202,11200550,사근동,CS300001,슈퍼마켓,13,16,0,0,13,2,3,식료품
20202,11200550,사근동,CS300002,편의점,12,37,3,1,3,1,25,식료품
20202,11200550,사근동,CS300006,미곡판매,2,2,0,0,0,0,0,식료품
20202,11200550,사근동,CS300007,육류판매,5,5,0,0,0,0,0,축산물
20202,11200550,사근동,CS300009,청과상,1,1,0,0,0,0,0,청과물
20202,11200550,사근동,CS300010,반찬가게,2,2,0,0,0,0,0,반찬
20202,11200580,응봉동,CS100001,한식음식점,10,10,10,1,0,0,0,한식-단품요리일반
20202,11200580,응봉동,CS100002,중식음식점,1,1,0,0,0,0,0,중식당
20202,11200580,응봉동,CS100004,양식음식점,1,1,0,0,0,0,0,양식
20202,11200580,응봉동,CS100005,제과점,0,1,0,0,0,0,1,베이커리
20202,11200580,응봉동,CS100006,패스트푸드점,0,1,0,0,0,0,1,햄버거
20202,11200580,응봉동,CS100007,치킨전문점,1,6,67,4,33,2,5,치킨
20202,11200580,응봉동,CS100008,분식전문점,6,6,0,0,0,0,0,분식
20202,11200580,응봉동,CS100009,호프-간이주점,2,3,0,0,67,2,1,호프/맥주
20202,11200580,응봉동,CS100010,커피-음료,9,12,0,0,0,0,3,커피전문점
20202,11200580,응봉동,CS300001,슈퍼마켓,14,15,7,1,7,1,1,식료품
20202,11200580,응봉동,CS300002,편의점,0,2,0,0,0,0,2,식료품
20202,11200580,응봉동,CS300006,미곡판매,1,1,0,0,0,0,0,식료품
20202,11200580,응봉동,CS300007,육류판매,3,3,0,0,0,0,0,축산물
20202,11200580,응봉동,CS300008,수산물판매,2,2,0,0,0,0,0,수산물
20202,11200580,응봉동,CS300009,청과상,4,4,0,0,0,0,0,청과물
20202,11200580,응봉동,CS300010,반찬가게,6,6,0,0,17,1,0,반찬
20202,11200590,금호1가동,CS100001,한식음식점,20,22,0,0,0,0,2,한식-단품요리일반
20202,11200590,금호1가동,CS100002,중식음식점,2,4,0,0,0,0,2,중식당
20202,11200590,금호1가동,CS100003,일식음식점,3,3,0,0,0,0,0,일식당
20202,11200590,금호1가동,CS100004,양식음식점,5,5,40,2,0,0,0,양식
20202,11200590,금호1가동,CS100005,제과점,2,3,33,1,0,0,1,베이커리
20202,11200590,금호1가동,CS100006,패스트푸드점,5,10,0,0,0,0,5,햄버거
20202,11200590,금호1가동,CS100007,치킨전문점,1,4,0,0,0,0,3,치킨
20202,11200590,금호1가동,CS100008,분식전문점,5,7,14,1,0,0,2,분식
20202,11200590,금호1가동,CS100009,호프-간이주점,7,8,0,0,13,1,1,호프/맥주
20202,11200590,금호1가동,CS100010,커피-음료,15,16,0,0,6,1,1,커피전문점
20202,11200590,금호1가동,CS300001,슈퍼마켓,10,14,7,1,0,0,4,식료품
20202,11200590,금호1가동,CS300002,편의점,0,4,0,0,25,1,4,식료품
20202,11200590,금호1가동,CS300005,주류도매,2,2,0,0,0,0,0,주류
20202,11200590,금호1가동,CS300006,미곡판매,4,4,0,0,0,0,0,식료품
20202,11200590,금호1가동,CS300007,육류판매,4,4,0,0,0,0,0,축산물
20202,11200590,금호1가동,CS300008,수산물판매,2,2,0,0,0,0,0,수산물
20202,11200590,금호1가동,CS300009,청과상,8,8,0,0,0,0,0,청과물
20202,11200590,금호1가동,CS300010,반찬가게,2,2,0,0,0,0,0,반찬
20202,11200615,금호2·3가동,CS100001,한식음식점,91,96,6,6,4,4,5,한식-단품요리일반
20202,11200615,금호2·3가동,CS100002,중식음식점,5,6,0,0,0,0,1,중식당
20202,11200615,금호2·3가동,CS100003,일식음식점,5,5,0,0,0,0,0,일식당
20202,11200615,금호2·3가동,CS100004,양식음식점,9,10,40,4,0,0,1,양식
20202,11200615,금호2·3가동,CS100005,제과점,8,12,8,1,0,0,4,베이커리
20202,11200615,금호2·3가동,CS100006,패스트푸드점,2,10,20,2,0,0,8,햄버거
20202,11200615,금호2·3가동,CS100007,치킨전문점,7,18,0,0,6,1,11,치킨
20202,11200615,금호2·3가동,CS100008,분식전문점,13,16,0,0,6,1,3,분식
20202,11200615,금호2·3가동,CS100009,호프-간이주점,22,23,4,1,9,2,1,호프/맥주
20202,11200615,금호2·3가동,CS100010,커피-음료,21,25,0,0,4,1,4,커피전문점
20202,11200615,금호2·3가동,CS300001,슈퍼마켓,17,20,0,0,0,0,3,식료품
20202,11200615,금호2·3가동,CS300002,편의점,3,12,0,0,0,0,9,식료품
20202,11200615,금호2·3가동,CS300005,주류도매,2,2,0,0,0,0,0,주류
20202,11200615,금호2·3가동,CS300006,미곡판매,5,5,0,0,0,0,0,식료품
20202,11200615,금호2·3가동,CS300007,육류판매,15,15,13,2,0,0,0,축산물
20202,11200615,금호2·3가동,CS300008,수산물판매,7,9,0,0,0,0,2,수산물
20202,11200615,금호2·3가동,CS300009,청과상,4,4,0,0,0,0,0,청과물
20202,11200615,금호2·3가동,CS300010,반찬가게,15,15,0,0,0,0,0,반찬
20202,11200620,금호4가동,CS100001,한식음식점,51,55,15,8,18,10,4,한식-단품요리일반
20202,11200620,금호4가동,CS100002,중식음식점,3,3,0,0,0,0,0,중식당
20202,11200620,금호4가동,CS100003,일식음식점,2,2,0,0,50,1,0,일식당
20202,11200620,금호4가동,CS100004,양식음식점,6,6,0,0,0,0,0,양식
20202,11200620,금호4가동,CS100005,제과점,5,8,13,1,0,0,3,베이커리
20202,11200620,금호4가동,CS100006,패스트푸드점,1,4,0,0,25,1,3,햄버거
20202,11200620,금호4가동,CS100007,치킨전문점,0,8,0,0,13,1,8,치킨
20202,11200620,금호4가동,CS100008,분식전문점,8,14,21,3,7,1,6,분식
20202,11200620,금호4가동,CS100009,호프-간이주점,21,21,5,1,5,1,0,호프/맥주
20202,11200620,금호4가동,CS100010,커피-음료,11,16,6,1,0,0,5,커피전문점
20202,11200620,금호4가동,CS300001,슈퍼마켓,6,9,0,0,0,0,3,식료품
20202,11200620,금호4가동,CS300002,편의점,1,7,14,1,0,0,6,식료품
20202,11200620,금호4가동,CS300006,미곡판매,3,3,0,0,0,0,0,식료품
20202,11200620,금호4가동,CS300007,육류판매,3,3,0,0,0,0,0,축산물
20202,11200620,금호4가동,CS300008,수산물판매,1,1,0,0,0,0,0,수산물
20202,11200620,금호4가동,CS300009,청과상,5,5,20,1,0,0,0,청과물
20202,11200620,금호4가동,CS300010,반찬가게,1,1,0,0,0,0,0,반찬
20202,11200645,옥수동,CS100001,한식음식점,40,47,15,7,9,4,7,한식-단품요리일반
20202,11200645,옥수동,CS100002,중식음식점,5,6,0,0,0,0,1,중식당
20202,11200645,옥수동,CS100003,일식음식점,8,8,0,0,0,0,0,일식당
20202,11200645,옥수동,CS100004,양식음식점,7,7,0,0,0,0,0,양식
20202,11200645,옥수동,CS100005,제과점,9,13,0,0,0,0,4,베이커리
20202,11200645,옥수동,CS100006,패스트푸드점,7,12,0,0,0,0,5,햄버거
20202,11200645,옥수동,CS100007,치킨전문점,5,12,17,2,0,0,7,치킨
20202,11200645,옥수동,CS100008,분식전문점,4,10,10,1,0,0,6,분식
20202,11200645,옥수동,CS100009,호프-간이주점,7,8,0,0,13,1,1,호프/맥주
20202,11200645,옥수동,CS100010,커피-음료,18,23,0,0,4,1,5,커피전문점
20202,11200645,옥수동,CS300001,슈퍼마켓,13,20,0,0,0,0,7,식료품
20202,11200645,옥수동,CS300002,편의점,2,7,0,0,0,0,5,식료품
20202,11200645,옥수동,CS300005,주류도매,3,3,0,0,0,0,0,주류
20202,11200645,옥수동,CS300006,미곡판매,2,2,0,0,0,0,0,식료품
20202,11200645,옥수동,CS300007,육류판매,11,12,0,0,0,0,1,축산물
20202,11200645,옥수동,CS300008,수산물판매,3,3,0,0,0,0,0,수산물
20202,11200645,옥수동,CS300009,청과상,4,4,0,0,0,0,0,청과물
20202,11200645,옥수동,CS300010,반찬가게,11,11,0,0,0,0,0,반찬
20202,11200650,성수1가1동,CS100001,한식음식점,65,68,0,0,2,1,3,한식-단품요리일반
20202,11200650,성수1가1동,CS100002,중식음식점,7,9,11,1,0,0,2,중식당
20202,11200650,성수1가1동,CS100003,일식음식점,8,9,11,1,11,1,1,일식당
20202,11200650,성수1가1동,CS100004,양식음식점,25,28,11,3,0,0,3,양식
20202,11200650,성수1가1동,CS100005,제과점,8,9,0,0,0,0,1,베이커리
20202,11200650,성수1가1동,CS100006,패스트푸드점,5,8,13,1,0,0,3,햄버거
20202,11200650,성수1가1동,CS100007,치킨전문점,2,8,0,0,0,0,6,치킨
20202,11200650,성수1가1동,CS100008,분식전문점,11,13,8,1,0,0,2,분식
20202,11200650,성수1가1동,CS100009,호프-간이주점,14,15,13,2,7,1,1,호프/맥주
20202,11200650,성수1가1동,CS100010,커피-음료,42,51,10,5,2,1,9,커피전문점
20202,11200650,성수1가1동,CS300001,슈퍼마켓,11,19,0,0,0,0,8,식료품
20202,11200650,성수1가1동,CS300002,편의점,3,13,0,0,0,0,10,식료품
20202,11200650,성수1가1동,CS300005,주류도매,5,5,0,0,0,0,0,주류
20202,11200650,성수1가1동,CS300006,미곡판매,3,3,0,0,0,0,0,식료품
20202,11200650,성수1가1동,CS300007,육류판매,7,7,14,1,14,1,0,축산물
20202,11200650,성수1가1동,CS300008,수산물판매,1,1,0,0,0,0,0,수산물
20202,11200650,성수1가1동,CS300009,청과상,4,4,25,1,25,1,0,청과물
